plate_no,rolling_date,scale,spec_long,spec_country,steel_kind,pt_thick,pt_width,pt_length,hsb,fur_no,fur_input_row,fur_heat_temp,fur_heat_time,fur_soak_temp,fur_soak_time,fur_total_time,fur_ex_temp,rolling_method,rolling_temp,descaling_count,work_group
PLT_1001,03JAN2023:07:07:53,양품,AB/EH32-TM,미국,T,32,3700,15100,적용,1호기,1열,1144,116,1133,59,259,1133,TMCP(온도제어),934,8,1조
PLT_1002,03JAN2023:07:21:22,양품,AB/EH32-TM,미국,T,32,3700,15100,적용,1호기,2열,1144,122,1135,53,238,1135,TMCP(온도제어),937,8,1조
PLT_1003,03JAN2023:07:31:15,양품,NV-E36-TM,영국,T,33,3600,19200,적용,2호기,1열,1129,116,1121,55,258,1121,TMCP(온도제어),889,8,1조
PLT_1004,03JAN2023:07:41:01,양품,NV-E36-TM,영국,T,33,3600,19200,적용,2호기,2열,1152,125,1127,68,266,1127,TMCP(온도제어),885,8,1조
PLT_1005,03JAN2023:07:52:40,양품,BV-EH36-TM,프랑스,T,38,3100,13300,적용,3호기,1열,1140,134,1128,48,246,1128,TMCP(온도제어),873,8,1조
PLT_1006,03JAN2023:08:01:55,양품,BV-EH36-TM,프랑스,T,38,3100,13300,적용,3호기,2열,1143,127,1128,57,255,1128,TMCP(온도제어),874,8,1조
PLT_1007,03JAN2023:08:14:02,양품,BV-EH36-TM,프랑스,T,38,3100,16700,적용,1호기,1열,1138,126,1130,50,278,1130,TMCP(온도제어),878,8,1조
PLT_1008,03JAN2023:08:24:12,양품,BV-EH36-TM,프랑스,T,38,3100,16700,적용,1호기,2열,1139,126,1131,52,272,1131,TMCP(온도제어),870,8,1조
PLT_1009,03JAN2023:08:38:23,양품,BV-EH36-TM,프랑스,T,38,3100,16700,적용,2호기,1열,1127,126,1122,52,241,1122,TMCP(온도제어),873,8,1조
PLT_1010,03JAN2023:08:45:58,불량,AB/EH36-TM,미국,T,38,3100,16200,적용,2호기,2열,1135,119,1124,73,290,1124,TMCP(온도제어),881,7,1조
PLT_1011,03JAN2023:08:54:07,양품,COMMON,공통,T,38,3100,16200,적용,2호기,2열,1135,119,1124,73,261,1124,CR(제어압연),881,8,1조
PLT_1012,03JAN2023:09:02:30,양품,AB/EH36-TM,미국,T,38,3100,16200,적용,3호기,1열,1127,134,1123,58,252,1123,TMCP(온도제어),869,8,1조
PLT_1013,03JAN2023:09:17:03,양품,COMMON,공통,T,38,3100,16200,적용,3호기,1열,1127,134,1123,58,259,1123,CR(제어압연),869,8,1조
PLT_1014,03JAN2023:09:27:31,양품,AB/EH36-TM,미국,T,38,3100,16200,적용,1호기,1열,1132,125,1127,62,280,1127,TMCP(온도제어),820,8,1조
PLT_1015,03JAN2023:09:33:17,양품,COMMON,공통,T,38,3100,16200,적용,1호기,1열,1132,125,1127,62,286,1127,CR(제어압연),820,8,1조
PLT_1016,03JAN2023:09:42:31,불량,COMMON,공통,T,38,3100,16200,적용,3호기,2열,1131,120,1125,68,259,1125,CR(제어압연),1057,8,1조
PLT_1017,03JAN2023:09:49:25,양품,BV-AH32-TM,프랑스,T,30,1900,34800,적용,1호기,2열,1119,130,1120,65,289,1120,TMCP(온도제어),926,8,1조
PLT_1018,03JAN2023:10:00:51,양품,COMMON,공통,T,30,1900,34800,적용,1호기,2열,1119,130,1120,65,282,1120,CR(제어압연),926,8,1조
PLT_1019,03JAN2023:10:11:31,양품,COMMON,공통,T,34,2200,30500,적용,2호기,1열,1119,126,1119,72,263,1119,CR(제어압연),931,8,1조
PLT_1020,03JAN2023:10:24:33,양품,GL-E32-TM,독일,T,34,2200,30500,적용,2호기,1열,1119,126,1119,72,254,1119,TMCP(온도제어),931,8,1조
PLT_1021,03JAN2023:10:39:28,불량,GL-E32-TM,독일,T,50,2200,21800,적용,3호기,1열,1127,127,1123,71,286,1123,TMCP(온도제어),929,5,1조
PLT_1022,03JAN2023:10:50:03,양품,GL-E32-TM,독일,T,50,2200,21800,적용,2호기,2열,1134,127,1124,92,293,1124,TMCP(온도제어),929,6,1조
PLT_1023,03JAN2023:11:04:09,양품,GL-E32-TM,독일,T,50,2200,21800,적용,3호기,2열,1124,117,1124,87,289,1124,TMCP(온도제어),929,6,1조
PLT_1024,03JAN2023:11:15:19,양품,GL-E32-TM,독일,T,50,2200,21800,적용,1호기,1열,1129,122,1125,78,302,1125,TMCP(온도제어),925,6,1조
PLT_1025,03JAN2023:11:21:20,양품,GL-E32-TM,독일,T,50,2200,21800,적용,2호기,2열,1124,73,1127,78,237,1127,TMCP(온도제어),928,6,1조
PLT_1026,03JAN2023:11:32:31,양품,BV-EH36-TM,프랑스,T,50,2000,24500,적용,1호기,2열,1110,123,1116,81,303,1116,TMCP(온도제어),860,6,1조
PLT_1027,03JAN2023:11:37:34,양품,GL-E36-TM,독일,T,44,2000,27500,적용,2호기,1열,1114,64,1120,82,240,1120,TMCP(온도제어),836,6,1조
PLT_1028,03JAN2023:11:44:48,양품,GL-E36-TM,독일,T,44,2000,27500,적용,3호기,1열,1113,124,1120,82,276,1120,TMCP(온도제어),832,6,1조
PLT_1029,03JAN2023:11:59:39,양품,GL-E36-TM,독일,T,48,2100,24500,적용,3호기,2열,1118,71,1124,86,216,1124,TMCP(온도제어),832,6,1조
PLT_1030,03JAN2023:12:13:55,양품,GL-E36-TM,독일,T,48,2100,24500,적용,1호기,1열,1117,69,1120,88,240,1120,TMCP(온도제어),832,6,1조
PLT_1031,03JAN2023:12:20:57,양품,GL-E36-TM,독일,T,48,2000,25600,적용,1호기,2열,1108,62,1117,97,219,1117,TMCP(온도제어),841,6,1조
PLT_1032,03JAN2023:12:33:17,양품,BV-EH32-TM,프랑스,T,45,2200,18500,적용,2호기,1열,1123,62,1123,101,220,1123,TMCP(온도제어),933,6,1조
PLT_1033,03JAN2023:12:40:17,양품,COMMON,공통,T,45,2200,18500,적용,2호기,1열,1123,62,1123,101,251,1123,CR(제어압연),933,6,1조
PLT_1034,03JAN2023:12:51:53,양품,BV-EH32-TM,프랑스,T,45,2200,18500,적용,2호기,2열,1132,70,1126,95,246,1126,TMCP(온도제어),933,6,1조
PLT_1035,03JAN2023:12:58:54,양품,COMMON,공통,T,45,2200,18500,적용,2호기,2열,1132,70,1126,95,231,1126,CR(제어압연),933,6,1조
PLT_1036,03JAN2023:13:06:31,양품,BV-EH32-TM,프랑스,T,45,2200,18500,적용,3호기,1열,1129,81,1125,109,284,1125,TMCP(온도제어),937,6,1조
PLT_1037,03JAN2023:13:20:18,양품,COMMON,공통,T,45,2200,18500,적용,3호기,1열,1129,95,1125,109,281,1125,CR(제어압연),937,6,1조
PLT_1038,03JAN2023:13:26:24,양품,BV-EH32-TM,프랑스,T,45,2100,18400,적용,3호기,2열,1134,70,1127,94,244,1127,TMCP(온도제어),930,6,1조
PLT_1039,03JAN2023:13:41:03,양품,COMMON,공통,T,45,2100,18400,적용,3호기,2열,1134,70,1127,94,268,1127,CR(제어압연),930,6,1조
PLT_1040,03JAN2023:13:48:02,양품,BV-EH32-TM,프랑스,T,45,2100,18400,적용,1호기,1열,1124,78,1124,94,250,1124,TMCP(온도제어),936,6,1조
PLT_1041,03JAN2023:14:02:16,양품,COMMON,공통,T,45,2100,18400,적용,1호기,1열,1124,78,1124,94,251,1124,CR(제어압연),936,6,1조
PLT_1042,03JAN2023:14:10:49,양품,BV-EH32-TM,프랑스,T,45,2100,18400,적용,1호기,2열,1126,74,1125,92,262,1125,TMCP(온도제어),933,6,1조
PLT_1043,03JAN2023:14:19:04,양품,COMMON,공통,T,45,2100,18400,적용,1호기,2열,1126,74,1125,92,245,1125,CR(제어압연),933,6,1조
PLT_1044,03JAN2023:14:24:42,양품,AB/EH36-TM,미국,T,45,3100,14000,적용,2호기,1열,1111,61,1123,108,272,1123,TMCP(온도제어),838,6,1조
PLT_1045,03JAN2023:14:37:35,양품,COMMON,공통,T,45,3100,14000,적용,2호기,1열,1111,61,1123,108,272,1123,CR(제어압연),838,6,1조
PLT_1046,03JAN2023:14:51:41,양품,GL-E36-TM,독일,T,44,2500,15700,적용,2호기,2열,1133,75,1127,91,247,1127,TMCP(온도제어),837,6,1조
PLT_1047,03JAN2023:15:05:35,양품,AB/EH36-TM,미국,T,51,3100,12400,적용,3호기,1열,1133,57,1125,103,238,1125,TMCP(온도제어),862,6,1조
PLT_1048,03JAN2023:15:16:14,양품,AB/EH36-TM,미국,T,51,3100,12400,적용,3호기,2열,1127,63,1128,106,273,1128,TMCP(온도제어),862,6,1조
PLT_1049,03JAN2023:15:24:45,양품,AB/EH36-TM,미국,T,51,3100,12400,적용,1호기,1열,1133,70,1126,91,261,1126,TMCP(온도제어),861,6,1조
PLT_1050,03JAN2023:15:30:09,양품,AB/EH36-TM,미국,T,51,3100,12400,적용,1호기,2열,1122,57,1123,105,266,1123,TMCP(온도제어),862,6,1조
PLT_1051,03JAN2023:15:42:47,양품,AB/EH36-TM,미국,T,51,3100,12400,적용,2호기,1열,1133,84,1124,81,223,1124,TMCP(온도제어),856,6,1조
PLT_1052,03JAN2023:15:56:37,양품,AB/EH36-TM,미국,T,51,3100,12400,적용,2호기,2열,1133,93,1127,75,229,1127,TMCP(온도제어),860,6,1조
PLT_1053,03JAN2023:16:11:06,양품,GL-E36-TM,독일,T,56,3800,11400,적용,3호기,1열,1126,62,1125,106,256,1125,TMCP(온도제어),863,6,1조
PLT_1054,03JAN2023:16:22:29,양품,GL-E36-TM,독일,T,56,3800,11400,적용,3호기,2열,1132,95,1128,80,244,1128,TMCP(온도제어),0,6,1조
PLT_1055,03JAN2023:16:35:49,양품,BV-EH36-TM,프랑스,T,56,3300,11000,적용,1호기,1열,1137,89,1131,83,257,1131,TMCP(온도제어),864,6,1조
PLT_1056,03JAN2023:16:45:21,양품,BV-EH36-TM,프랑스,T,56,3300,11000,적용,1호기,2열,1127,72,1128,100,228,1128,TMCP(온도제어),845,6,1조
PLT_1057,03JAN2023:16:53:02,양품,COMMON,공통,T,56,3300,11000,적용,1호기,2열,1127,72,1128,100,232,1128,CR(제어압연),845,6,1조
PLT_1058,03JAN2023:17:07:59,양품,KS-HSB600,한국,T,40,4000,13900,적용,2호기,1열,1112,77,1124,97,234,1124,CR(제어압연),808,6,1조
PLT_1059,03JAN2023:17:15:31,양품,NV-E36-TM,영국,T,61,3100,12400,적용,2호기,2열,1125,90,1128,90,238,1128,TMCP(온도제어),845,6,1조
PLT_1060,03JAN2023:17:21:10,양품,AB/EH36-TM,미국,T,61,2500,12000,적용,3호기,1열,1126,73,1126,107,270,1126,TMCP(온도제어),850,6,1조
PLT_1061,03JAN2023:17:32:32,양품,COMMON,공통,T,61,2500,12000,적용,3호기,1열,1126,73,1126,107,241,1126,CR(제어압연),850,6,1조
PLT_1062,03JAN2023:17:42:30,양품,LR-EH36-TM,영국,T,64,3500,8000,적용,3호기,2열,1135,106,1130,84,257,1130,TMCP(온도제어),852,6,1조
PLT_1063,03JAN2023:17:56:50,양품,AB/EH36-TM,미국,T,61,2500,12000,적용,1호기,1열,1139,101,1128,82,243,1128,TMCP(온도제어),845,6,1조
PLT_1064,03JAN2023:18:10:13,양품,COMMON,공통,T,61,2500,12000,적용,1호기,1열,1139,101,1128,82,264,1128,CR(제어압연),845,6,1조
PLT_1065,03JAN2023:18:21:24,양품,AB/EH36-TM,미국,T,61,2500,12000,적용,1호기,2열,1129,84,1128,98,243,1128,TMCP(온도제어),845,6,1조
PLT_1066,03JAN2023:18:27:44,양품,COMMON,공통,T,61,2500,12000,적용,1호기,2열,1129,84,1128,98,274,1128,CR(제어압연),845,6,1조
PLT_1067,03JAN2023:18:40:47,양품,LR-EH36-TM,영국,T,64,3500,8000,적용,2호기,1열,1131,106,1125,76,280,1125,TMCP(온도제어),847,6,1조
PLT_1068,03JAN2023:18:48:00,양품,AB/EH36-TM,미국,T,61,2500,12000,적용,2호기,2열,1137,116,1129,71,260,1129,TMCP(온도제어),849,6,1조
PLT_1069,03JAN2023:19:02:24,양품,COMMON,공통,T,61,2500,12000,적용,2호기,2열,1137,116,1129,71,272,1129,CR(제어압연),849,6,2조
PLT_1070,03JAN2023:19:09:11,양품,AB/EH36-TM,미국,T,64,3100,10400,적용,3호기,1열,1130,84,1129,101,286,1129,TMCP(온도제어),845,6,2조
PLT_1071,03JAN2023:19:23:03,양품,AB/EH36-TM,미국,T,64,3100,10400,적용,3호기,2열,1140,114,1132,74,275,1132,TMCP(온도제어),844,6,2조
PLT_1072,03JAN2023:19:28:04,양품,BV-EH36-TM,프랑스,T,61,2100,16600,적용,1호기,1열,1141,113,1133,73,260,1133,TMCP(온도제어),852,6,2조
PLT_1073,03JAN2023:19:39:13,양품,NV-E36-TM,영국,T,66,3200,11800,적용,1호기,2열,1142,121,1135,75,280,1135,TMCP(온도제어),853,6,2조
PLT_1074,03JAN2023:19:49:07,양품,BV-EH36-TM,프랑스,T,68,3300,11000,적용,2호기,1열,1137,110,1128,75,282,1128,TMCP(온도제어),851,6,2조
PLT_1075,03JAN2023:19:57:31,양품,BV-EH36-TM,프랑스,T,68,3300,11000,적용,2호기,2열,1134,111,1129,72,250,1129,TMCP(온도제어),850,6,2조
PLT_1076,03JAN2023:20:03:34,양품,AB/EH36-TM,미국,T,66,2500,12000,적용,3호기,1열,1138,99,1129,86,253,1129,TMCP(온도제어),847,6,2조
PLT_1077,03JAN2023:20:11:53,양품,COMMON,공통,T,66,2500,12000,적용,3호기,1열,1138,99,1129,86,258,1129,CR(제어압연),847,6,2조
PLT_1078,03JAN2023:20:18:28,양품,AB/EH36-TM,미국,T,66,2500,12000,적용,3호기,2열,1137,109,1132,73,250,1132,TMCP(온도제어),849,6,2조
PLT_1079,03JAN2023:20:29:16,양품,COMMON,공통,T,66,2500,12000,적용,3호기,2열,1137,109,1132,73,269,1132,CR(제어압연),849,6,2조
PLT_1080,03JAN2023:20:35:09,양품,AB/EH36-TM,미국,T,66,2500,12000,적용,1호기,1열,1142,110,1134,73,275,1134,TMCP(온도제어),851,6,2조
PLT_1081,03JAN2023:20:40:49,불량,COMMON,공통,T,66,2500,12000,적용,1호기,1열,1142,110,1134,73,276,1134,CR(제어압연),851,5,2조
PLT_1082,03JAN2023:20:52:25,양품,AB/EH36-TM,미국,T,66,2500,12000,적용,1호기,2열,1144,110,1136,72,251,1136,TMCP(온도제어),847,6,2조
PLT_1083,03JAN2023:21:06:17,양품,COMMON,공통,T,66,2500,12000,적용,1호기,2열,1144,110,1136,72,255,1136,CR(제어압연),847,6,2조
PLT_1084,03JAN2023:21:13:26,양품,AB/EH36-TM,미국,T,66,2500,12000,적용,2호기,1열,1137,98,1129,73,236,1129,TMCP(온도제어),847,6,2조
PLT_1085,03JAN2023:21:27:02,양품,COMMON,공통,T,66,2500,12000,적용,2호기,1열,1137,98,1129,73,238,1129,CR(제어압연),847,6,2조
PLT_1086,03JAN2023:21:34:38,양품,AB/EH36-TM,미국,T,66,2500,12000,적용,2호기,2열,1135,101,1130,73,232,1130,TMCP(온도제어),844,6,2조
PLT_1087,03JAN2023:21:45:00,양품,COMMON,공통,T,66,2500,12000,적용,2호기,2열,1135,101,1130,73,258,1130,CR(제어압연),844,6,2조
PLT_1088,03JAN2023:21:58:19,양품,BV-EH36-TM,프랑스,T,71,2700,11000,적용,3호기,1열,1142,109,1130,73,266,1130,TMCP(온도제어),840,6,2조
PLT_1089,03JAN2023:22:12:11,양품,BV-EH36-TM,프랑스,T,71,2700,11000,적용,3호기,2열,1145,109,1134,69,258,1134,TMCP(온도제어),846,6,2조
PLT_1090,03JAN2023:22:17:30,양품,BV-EH36-TM,프랑스,T,74,2700,11000,적용,1호기,1열,1144,112,1134,67,241,1134,TMCP(온도제어),844,6,2조
PLT_1091,03JAN2023:22:24:29,양품,BV-EH36-TM,프랑스,T,74,2700,11000,적용,1호기,2열,1147,122,1138,51,279,1138,TMCP(온도제어),846,6,2조
PLT_1092,03JAN2023:22:36:03,양품,BV-EH36-TM,프랑스,T,74,2700,11000,적용,2호기,1열,1136,115,1126,55,272,1126,TMCP(온도제어),844,6,2조
PLT_1093,03JAN2023:22:49:17,양품,BV-EH36-TM,프랑스,T,74,2700,11000,적용,2호기,2열,1138,110,1130,56,254,1130,TMCP(온도제어),849,6,2조
PLT_1094,03JAN2023:22:58:24,양품,BV-EH36-TM,프랑스,T,74,2700,11000,적용,3호기,1열,1139,107,1129,67,260,1129,TMCP(온도제어),834,6,2조
PLT_1095,03JAN2023:23:05:36,불량,BV-EH36-TM,프랑스,T,74,2700,11000,미적용,3호기,2열,1142,93,1134,61,235,1134,TMCP(온도제어),847,6,2조
PLT_1096,03JAN2023:23:10:37,양품,NV-E36-TM,영국,T,71,2300,12900,적용,1호기,1열,1129,91,1126,61,217,1126,TMCP(온도제어),842,6,2조
PLT_1097,03JAN2023:23:17:13,양품,BV-EH36-TM,프랑스,T,74,2700,9800,적용,1호기,2열,1123,106,1124,62,267,1124,TMCP(온도제어),845,6,2조
PLT_1098,03JAN2023:23:27:37,양품,COMMON,공통,T,74,2700,9800,적용,1호기,2열,1123,106,1124,62,246,1124,CR(제어압연),845,6,2조
PLT_1099,03JAN2023:23:40:58,양품,GL-E36-TM,독일,T,76,2500,14100,적용,3호기,1열,1126,103,1125,61,251,1125,TMCP(온도제어),843,6,2조
PLT_1100,03JAN2023:23:55:17,양품,BV-EH36-TM,프랑스,T,74,2700,9800,적용,2호기,2열,1113,96,1122,68,255,1122,TMCP(온도제어),773,6,2조
PLT_1101,04JAN2023:00:06:43,양품,COMMON,공통,T,74,2700,9800,적용,2호기,2열,1113,96,1122,68,258,1122,CR(제어압연),773,6,2조
PLT_1102,04JAN2023:00:12:41,불량,BV-EH36-TM,프랑스,T,76,2700,9700,적용,3호기,2열,1123,79,1126,61,231,1126,TMCP(온도제어),760,5,2조
PLT_1103,04JAN2023:00:23:43,양품,COMMON,공통,T,76,2700,9700,적용,3호기,2열,1123,79,1126,61,206,1126,CR(제어압연),760,6,2조
PLT_1104,04JAN2023:00:28:55,양품,GL-E36-TM,독일,T,76,2500,14100,적용,2호기,1열,1133,94,1125,76,269,1125,TMCP(온도제어),859,6,2조
PLT_1105,04JAN2023:00:43:15,양품,GL-E36-TM,독일,T,76,2500,9200,적용,1호기,1열,1132,79,1127,83,232,1127,TMCP(온도제어),842,6,2조
PLT_1106,04JAN2023:00:52:01,불량,GL-E36-TM,독일,T,76,2500,9200,미적용,1호기,2열,1142,82,1131,69,213,1131,TMCP(온도제어),847,6,2조
PLT_1107,04JAN2023:01:00:10,양품,GL-E36-TM,독일,T,76,2500,9000,적용,2호기,2열,1131,77,1125,95,248,1125,TMCP(온도제어),844,6,2조
PLT_1108,04JAN2023:01:06:36,양품,GL-E36-TM,독일,T,76,2500,9000,적용,2호기,1열,1132,78,1124,85,223,1124,TMCP(온도제어),843,6,2조
PLT_1109,04JAN2023:01:15:56,양품,GL-E36-TM,독일,T,76,2500,9300,적용,3호기,1열,1132,77,1124,101,281,1124,TMCP(온도제어),843,6,2조
PLT_1110,04JAN2023:01:30:19,양품,COMMON,공통,T,76,2500,9600,적용,3호기,2열,1131,80,1126,98,235,1126,CR(제어압연),843,6,2조
PLT_1111,04JAN2023:01:42:08,양품,GL-E36-TM,독일,T,76,2500,9600,적용,3호기,2열,1131,80,1126,98,244,1126,TMCP(온도제어),843,6,2조
PLT_1112,04JAN2023:01:53:13,양품,AB/EH36-TM,미국,T,76,2500,9500,적용,1호기,1열,1130,79,1125,98,278,1125,TMCP(온도제어),840,6,2조
PLT_1113,04JAN2023:02:06:14,불량,AB/EH36-TM,미국,T,83,2600,10400,미적용,1호기,2열,1124,77,1124,99,250,1124,TMCP(온도제어),846,6,2조
PLT_1114,04JAN2023:02:20:06,양품,AB/EH36-TM,미국,T,83,2600,10400,적용,2호기,1열,1116,77,1122,100,277,1122,TMCP(온도제어),839,6,2조
PLT_1115,04JAN2023:02:28:10,양품,AB/EH36-TM,미국,T,90,2600,10400,적용,2호기,2열,1130,78,1125,100,256,1125,TMCP(온도제어),843,6,2조
PLT_1116,04JAN2023:02:38:04,양품,AB/EH36-TM,미국,T,90,2600,10400,적용,3호기,1열,1129,87,1123,104,264,1123,TMCP(온도제어),844,6,2조
PLT_1117,04JAN2023:02:47:34,양품,AB/EH36-TM,미국,T,90,2600,10400,적용,3호기,2열,1129,78,1126,100,261,1126,TMCP(온도제어),841,6,2조
PLT_1118,04JAN2023:03:00:41,양품,BV-B,프랑스,C,20,3600,39300,적용,3호기,1열,1129,76,1126,118,297,1126,CR(제어압연),934,8,2조
PLT_1119,04JAN2023:03:14:24,양품,BV-B,프랑스,C,20,3600,39500,적용,3호기,2열,1140,68,1132,104,235,1132,CR(제어압연),911,8,2조
PLT_1120,04JAN2023:03:19:27,양품,AB/B,미국,C,17,3400,39600,적용,2호기,2열,1130,71,1130,112,240,1130,CR(제어압연),935,10,2조
PLT_1121,04JAN2023:03:28:12,양품,LR-B,영국,C,17,3400,39600,적용,2호기,2열,1130,71,1130,112,287,1130,CR(제어압연),935,10,2조
PLT_1122,04JAN2023:03:42:56,양품,JS-SM490YB,일본,C,14,3300,51200,적용,1호기,1열,1140,80,1131,117,286,1131,CR(제어압연),915,10,2조
PLT_1123,04JAN2023:03:50:27,양품,JS-SM490YB,일본,C,14,3300,51200,적용,1호기,2열,1142,74,1132,123,284,1132,CR(제어압연),923,10,2조
PLT_1124,04JAN2023:03:58:56,양품,JS-SM490YB,일본,C,14,3300,51200,적용,2호기,1열,1142,75,1131,122,284,1131,CR(제어압연),913,10,2조
PLT_1125,04JAN2023:04:08:24,양품,BV-B,프랑스,C,20,3400,41300,적용,3호기,1열,1134,69,1132,119,251,1132,CR(제어압연),977,8,2조
PLT_1126,04JAN2023:04:18:10,양품,BV-B,프랑스,C,20,3400,40300,적용,3호기,2열,1135,68,1142,103,273,1142,CR(제어압연),985,8,2조
PLT_1127,04JAN2023:04:31:21,양품,JS-SM490YB,일본,C,14,3300,51200,적용,1호기,1열,1143,65,1136,118,285,1136,CR(제어압연),955,10,2조
PLT_1128,04JAN2023:04:39:45,양품,JS-SM490YB,일본,C,14,3300,49100,적용,1호기,2열,1140,65,1136,119,245,1136,CR(제어압연),955,10,2조
PLT_1129,04JAN2023:04:45:39,양품,JS-SM490YB,일본,C,14,3300,51200,적용,2호기,1열,1147,83,1141,108,267,1141,CR(제어압연),950,10,2조
PLT_1130,04JAN2023:04:50:59,양품,JS-SM490YB,일본,C,14,3300,49100,적용,2호기,2열,1136,72,1145,117,244,1145,CR(제어압연),952,10,2조
PLT_1131,04JAN2023:05:04:33,양품,JS-SM490YB,일본,C,14,3300,49100,적용,1호기,1열,1131,70,1141,120,258,1141,CR(제어압연),956,10,2조
PLT_1132,04JAN2023:05:15:37,양품,JS-SM490YB,일본,C,14,3300,49100,적용,1호기,2열,1133,69,1143,123,282,1143,CR(제어압연),920,10,2조
PLT_1133,04JAN2023:05:21:12,양품,JS-SM490YB,일본,C,14,3300,44900,적용,2호기,2열,1145,114,1150,78,261,1150,CR(제어압연),959,10,2조
PLT_1134,04JAN2023:05:27:40,양품,JS-SM490YB,일본,C,14,3300,49100,적용,2호기,1열,1140,101,1151,95,263,1151,CR(제어압연),918,10,2조
PLT_1135,04JAN2023:05:36:58,양품,JS-SM490YB,일본,C,14,3100,41800,적용,3호기,1열,1129,65,1148,131,254,1148,CR(제어압연),930,10,2조
PLT_1136,04JAN2023:05:45:08,불량,JS-SM490YB,일본,C,14,3100,41800,적용,3호기,2열,1151,104,1155,75,262,1155,CR(제어압연),930,9,2조
PLT_1137,04JAN2023:05:54:54,양품,JS-SM490YB,일본,C,14,3100,41800,적용,1호기,1열,1154,121,1156,72,298,1156,CR(제어압연),944,10,2조
PLT_1138,04JAN2023:06:03:04,양품,JS-SM490YB,일본,C,14,3100,41800,적용,1호기,2열,1144,88,1154,107,273,1154,CR(제어압연),930,10,2조
PLT_1139,04JAN2023:06:16:39,양품,JS-SM490YB,일본,C,16,3100,39600,적용,2호기,2열,1144,118,1157,72,264,1157,CR(제어압연),976,10,2조
PLT_1140,04JAN2023:06:25:00,양품,JS-SM490YB,일본,C,16,2800,49700,적용,2호기,1열,1151,117,1158,80,262,1158,CR(제어압연),956,10,2조
PLT_1141,04JAN2023:06:30:39,불량,KR-B,한국,C,16,3100,54300,미적용,3호기,1열,1148,103,1153,91,288,1153,CR(제어압연),937,10,2조
PLT_1142,04JAN2023:06:44:37,양품,JS-SM490YB,일본,C,18,3100,41800,적용,3호기,2열,1150,118,1158,73,259,1158,CR(제어압연),950,10,2조
PLT_1143,04JAN2023:06:56:45,불량,JS-SM490YB,일본,C,18,3100,41800,적용,1호기,1열,1158,130,1162,54,272,1162,CR(제어압연),1004,10,2조
PLT_1144,04JAN2023:07:11:02,양품,JS-SM490YB,일본,C,18,3100,41800,적용,1호기,2열,1159,132,1164,54,286,1164,CR(제어압연),961,10,1조
PLT_1145,04JAN2023:07:25:31,양품,JS-SM490YB,일본,C,18,3100,41800,적용,2호기,1열,1146,108,1163,88,270,1163,CR(제어압연),996,10,1조
PLT_1146,04JAN2023:07:34:25,불량,JS-SM490YB,일본,C,18,3100,41800,적용,2호기,2열,1144,128,1159,65,290,1159,CR(제어압연),995,9,1조
PLT_1147,04JAN2023:07:41:05,양품,JS-SM490YB,일본,C,18,3100,41800,적용,3호기,1열,1141,106,1156,87,269,1156,CR(제어압연),953,10,1조
PLT_1148,04JAN2023:07:50:21,양품,LR-A,영국,C,17,2900,43100,적용,3호기,2열,1134,119,1158,72,262,1158,CR(제어압연),956,10,1조
PLT_1149,04JAN2023:07:58:25,양품,JS-SM490YB,일본,C,20,3100,39300,적용,1호기,1열,1167,131,1165,55,246,1165,CR(제어압연),992,8,1조
PLT_1150,04JAN2023:08:06:10,양품,JS-SM490YB,일본,C,20,3100,39300,적용,1호기,2열,1169,136,1167,56,294,1167,CR(제어압연),988,8,1조
PLT_1151,04JAN2023:08:13:35,양품,JS-SM490A,일본,C,21,3000,43200,적용,3호기,1열,1135,120,1157,67,288,1157,CR(제어압연),982,8,1조
PLT_1152,04JAN2023:08:23:45,양품,KS-SM400B,한국,C,14,2700,53900,적용,2호기,1열,1165,135,1164,61,263,1164,CR(제어압연),967,10,1조
PLT_1153,04JAN2023:08:32:26,양품,JS-SM490YB,일본,C,15,2500,43200,적용,2호기,2열,1143,118,1162,79,301,1162,CR(제어압연),975,10,1조
PLT_1154,04JAN2023:08:41:38,불량,JS-SM490YB,일본,C,16,2600,36800,적용,3호기,2열,1155,119,1166,72,250,1166,CR(제어압연),1008,10,1조
PLT_1155,04JAN2023:08:53:23,불량,JS-SM490YB,일본,C,16,2500,37400,적용,1호기,1열,1172,130,1166,62,256,1166,CR(제어압연),1018,10,1조
PLT_1156,04JAN2023:09:04:36,불량,JS-SM490YB,일본,C,16,2600,42900,적용,1호기,2열,1170,129,1167,64,267,1167,CR(제어압연),1006,10,1조
PLT_1157,04JAN2023:09:10:55,양품,AB/B,미국,C,15,2600,42400,적용,2호기,1열,1165,113,1164,71,242,1164,CR(제어압연),999,10,1조
PLT_1158,04JAN2023:09:25:09,양품,BV-B,프랑스,C,15,2600,42400,적용,2호기,1열,1165,113,1164,71,266,1164,CR(제어압연),999,10,1조
PLT_1159,04JAN2023:09:35:22,불량,BV-B,프랑스,C,17,2500,42700,적용,2호기,2열,1163,121,1163,70,258,1163,CR(제어압연),1005,10,1조
PLT_1160,04JAN2023:09:44:28,불량,BV-B,프랑스,C,18,2500,44000,적용,3호기,1열,1162,134,1162,62,253,1162,CR(제어압연),1008,9,1조
PLT_1161,04JAN2023:09:59:20,불량,JS-SM400B,일본,C,18,2500,42700,적용,3호기,2열,1167,130,1166,63,249,1166,CR(제어압연),1012,10,1조
